PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
857166,1954,GROCERY,National,HISPANIC,KOSHER FOODS,32 OZ
857173,869,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,18 OZ
857176,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
857201,1278,GROCERY,National,DRY SAUCES/GRAVY,COOKING BAGS WITH SPICES/SEASO,1 OZ
857215,3020,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
857220,4662,MEAT-PCKGD,National,DINNER SAUSAGE,SAUSAGE, 
857257,317,GROCERY,National,SALD DRSNG/SNDWCH SPRD,SEMI-SOLID SALAD DRESSING MAY,16 OZ
857259,4771,MEAT,National,PORK,EXTERNAL FRESH, 
857262,69,SEAFOOD-PCKGD,Private,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,7.5 OZ
857276,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,15 OZ
857283,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
857294,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS MULTI-SERVE,64 OZ
857302,69,GROCERY,Private,COFFEE,INSTANT COFFEE FLAVORED W/SWEE,9.9 OZ
857305,55,DRUG GM,National,HALLOWEEN,NOVELTIES, 
857315,2943,MEAT,National,BEEF,ROUND/LEG - STK/CHP/SLC, 
857330,687,GROCERY,National,SPICES & EXTRACTS,HISPANIC SPICES AND SEASONINGS,5 OZ
857332,1835,NUTRITION,National,REFRIGERATED,FLUID MILK,32 OZ
857333,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,144 OZ
857335,2350,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES, 
857336,1819,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,32 OZ
857348,194,GROCERY,National,COLD CEREAL,ADULT CEREAL,17 OZ
857350,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
857362,2589,GROCERY,National,DOMESTIC WINE,POPULAR 1.5LT WINES,1.5 LTR
857365,69,DRUG GM,Private,KITCHEN GADGETS,GADGETS/TOOLS, 
857369,359,DRUG GM,National,PORTABLE ELECTRIC APPLIANCES,COFFEE, 
857381,972,GROCERY,National,BAG SNACKS,SGL SV/VEND MACH SNACKS CHIP/P,3.5 OZ
857390,69,GROCERY,Private,FRUIT - SHELF STABLE,MANDARIN ORANGES/CITRUS SECT,10.5 OZ
857395,1849,GROCERY,National,PET CARE SUPPLIES,FLEA/TICK COLLAR,3 DOSE/LRG
857397,822,NUTRITION,National,FROZEN,FROZEN PIZZA,12 OZ
857410,614,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,1.5 LTR
857418,1278,GROCERY,National,DRY SAUCES/GRAVY,COOKING BAGS WITH SPICES/SEASO,.92 OZ
857435,1396,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
857439,1102,GROCERY,National,BAKED SWEET GOODS,SNACK CAKE - SINGLE SERVE,3.2 OZ
857457,3265,DRUG GM,National,IN-STORE PHOTOFINISHING,ONE HOUR PROCESSING, 
857461,177,DRUG GM,National,BABY FOODS,BABY JUICES, 
857465,6014,GROCERY,National,PET CARE SUPPLIES,DOG & CAT TOYS,1 CT
857466,317,GROCERY,National,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,GAL
857471,3432,MEAT,National,BEEF,PRIMAL, 
857495,1156,DRUG GM,National,DEODORANTS,ANTIPERSPIRANTS ONLY (ALL OTHE, 
857503,69,PRODUCE,Private,CARROTS,CARROTS MINI PEELED,2 LB
857507,69,GROCERY,Private,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,11 OZ
857528,5855,NUTRITION,National,FROZEN,FROZEN MEAT (VEGETARIAN),12 OZ
857538,5879,GROCERY,National,COFFEE,GROUND COFFEE,12 OZ
857540,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,18.15 OZ
857541,819,PASTRY,National,COOKIES,COOKIES: PARTY,8 OZ
857550,164,DRUG GM,National,CANDY - PACKAGED,CANDY REFRIGERATED,18 OZ
857554,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
857558,3685,DRUG GM,National,IN-STORE PHOTOFINISHING,OVERNIGHT PROCESSING, 
857571,2,PRODUCE,National,TROPICAL FRUIT,BANANAS, 
857574,5039,DRUG GM,National,VITAMINS,VITAMIN - HERBAL SUPPLEMENTS, 
857596,2364,DELI,National,SNACKS,SNACKS: DRY,5 OZ
857597,830,GROCERY,National,HISPANIC,MEXICAN SAUCESSALSAPICANTEE,8 OZ
857605,4983,DRUG GM,National,LAXATIVES,LAXATIVES, 
857612,236,GROCERY,National,BAKING MIXES,FROSTING,16 OZ
857620,5808,NUTRITION,National,FITNESS&DIET,FITNESS&DIET - BARS,1.76 OZ
857638,1002,GROCERY,National,SOUP,RAMEN NOODLES/RAMEN CUPS,2.25 OZ
857663,69,GROCERY,Private,PET CARE SUPPLIES,COLLARS AND LEADS,3/8 X 10IN
857666,378,GROCERY,National,WAREHOUSE SNACKS,CARAMEL COATED SNACKS,12 OZ
857697,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
857708,1694,DRUG GM,National,PLASTIC HOUSEWARES,SINK ACCESSORIES, 
857718,901,GROCERY,National,SOUP,BOUILLON,2.5 OZ
857719,69,GROCERY,Private,SPICES & EXTRACTS,SPICES & SEASONINGS,2.5 OZ
857721,194,GROCERY,National,COLD CEREAL,ADULT CEREAL,10 OZ
857723,6046,DRUG GM,National,PREPAID WIRELESS&ACCESSORIES,PREPAID WIRELESS CARDS, 
857735,2004,NUTRITION,National,NON-DAIRY BEVERAGES,SOY BEVERAGE,32 OZ
857736,794,GROCERY,National,FRZN BREAKFAST FOODS,WAFFLES/PANCAKES/FRENCH TOAST,12.7 OZ
857744,1737,DRUG GM,National,COOKWARE & BAKEWARE,CANNING SPICESSALSAPICKLING, 
857746,2110,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,PINT
857755,373,COSMETICS,National,MAKEUP AND TREATMENT,COVERGIRL, 
857764,5728,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
857766,916,GROCERY,National,HISPANIC,CENTRAL AMERICAN FOODS,5 LB
857773,566,GROCERY,National,DRY NOODLES/PASTA,SPAGHETTI DRY,32 OZ
857778,2478,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
857788,2885,MEAT,National,BEEF,CHOICE BEEF, 
857802,1940,COSMETICS,National,MAKEUP AND TREATMENT,SALLY HANSEN, 
857810,1192,FLORAL,National,FLORAL BALLOONS,BALLOONS 18IN PKG NON LICENSED,18 INCH
857827,1299,DRUG GM,National,BROOMS AND MOPS,SPONGES: BATH HOUSEHOLD, 
857841,2259,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,FILING SUPPLIES, 
857849,71,GROCERY,National,MARGARINES,MARGARINE  STICK,16 OZ
857854,2047,DRUG GM,National,INFANT CARE PRODUCTS,FISHER PRICE, 
857855,69,DRUG GM,Private,KITCHEN GADGETS,GADGETS/TOOLS, 
857858,266,GROCERY,National,HOUSEHOLD CLEANG NEEDS,TOILET BOWL MANUAL,24 OZ
857861,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS SEASONAL, 
857865,2343,GROCERY,National,BEERS/ALES,BEERALE -NON ALCOHOLIC,12 OZ
857871,1545,DRUG GM,National,HARDWARE SUPPLIES,HAND TOOLS,6 IN
857902,40,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,24 OZ
857921,69,GROCERY,Private,SPICES & EXTRACTS,PURE EXTRACTS,1 OZ
857925,524,DRUG GM,National,FIREWORKS,NOVELTY FIREWORKS,8IN
857939,69,GROCERY,Private,COOKIES/CONES,GRAHAM CRACKERS,9 OZ
857946,2436,DRUG GM,National,IRONING AND CHEMICALS,IRONING ACCESSORIES: BRDS/CV, 
857965,1126,GROCERY,National,CHEESE,SHREDDED CHEESE,16 OZ
857966,233,GROCERY,National,DOG FOODS,DRY DOG FOOD PREMIUM (ALPO/PUR,4.4 LB
857968,69,GROCERY,Private,SPICES & EXTRACTS,SPICES & SEASONINGS,5.5 OZ
857981,1755,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,11 OZ
857989,6067,DRUG GM,National,GLASSES/VISION AIDS,READING GLASSES ACCESSORIES, 
858001,764,GROCERY,National,DISHWASH DETERGENTS,LIQUID DISH DETERGENT,25 OZ
858006,206,DRUG GM,National,VITAMINS,VITAMIN - CHILDREN, 
858014,69,DRUG GM,Private,SINUS AND ALLERGY,SINUS AND ALLERGY, 
858026,624,DRUG GM,National,VITAMINS,VITAMIN - INDIVIDUAL, 
858042,69,GROCERY,Private,BAKING NEEDS,MARSHMALLOW CREME,7 OZ
858071,164,DRUG GM,National,CANDY - PACKAGED,CANDY REFRIGERATED,8 OZ
858091,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,2000 ML
858102,1123,GROCERY,National,HISPANIC,MEXICAN TACO TOSTADO SHELLS,6.75OZ
858125,2233,DRUG GM,National,SPRING/SUMMER SEASONAL,INFLATABLES,72 IN
858137,1278,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,1.50 OZ
858149,4843,MEAT,National,SMOKED MEATS,HAM - BONELESS WHOLE, 
858160,2,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION, 
858164,1977,GROCERY,National,ICE CREAM/MILK/SHERBTS,SUPER PREMIUM PINTS,PT
858181,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
858189,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,2.5 GAL
858192,801,MEAT-PCKGD,National,MEAT - MISC,SAUCES/MARINADES,12 OZ
858218,1628,COSMETICS,National,MAKEUP AND TREATMENT,LOREAL COSMETICS, 
858244,1256,DRUG GM,National,HARDWARE SUPPLIES,ADHESIVES/CAULK, 
858251,69,NUTRITION,Private,CONDIMENTS,HONEY/SYRUP,16 OZ
858252,807,DRUG GM,National,HAIR CARE PRODUCTS,ETHNIC HAIR CARE, 
858256,5080,DRUG GM,National,FIRST AID PRODUCTS,ELSTC BNDGES SUPRT HOSE, 
858257,2105,NUTRITION,National,REFRIGERATED,JUICE (UNDER 10% JUICE),16 OZ
858259,337,PASTRY,National,COOKIES,COOKIES: HOLIDAY/SPECIAL OCCAS,12 OZ
858285,2618,SPIRITS,National,LIQUOR,FLAVORED RUM (42 UNDER PROOF),1.75 LTR
858292,2596,GROCERY,National,MISC WINE,DESSERTS & VERMOUTH,750 ML
858302,418,GROCERY,National,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,12 OZ
858303,906,GROCERY,National,FLUID MILK PRODUCTS,REFRIGERATED COFFEE CREAMERS,16 OZ
858304,69,DRUG GM,Private,ELECTRICAL SUPPPLIES,INSIDE FROST BULBS, 
858318,78,GROCERY,National,HISPANIC,AUTHENTIC JAPANESE FOODS,10 OZ
858319,531,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,24 OZ
858322,407,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
858330,900,GROCERY,National,BAKING NEEDS,PIE FILLING MINCEMEAT GLAZES,21    OZ
858336,614,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES, 
858352,1251,GROCERY,National,DRY SAUCES/GRAVY,GRAVY CAN/GLASS,10.5OZ
858353,69,DRUG GM,Private,DIETARY AID PRODUCTS,DIET CNTRL LIQS NUTRITIONAL, 
858373,4315,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
858391,254,DRUG GM,National,HARDWARE SUPPLIES,CLOSET ACCESSORIES, 
858393,916,GROCERY,National,HISPANIC,CENTRAL AMERICAN FOODS,6 OZ
858418,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,76 OZ
858419,1075,GROCERY,National,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,8.1 OZ
858420,2575,GROCERY,National,DOMESTIC WINE,PREMIUM 750ML WINES,750 ML
858422,5076,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,12 OZ
858424,5258,GROCERY,National,BAKING MIXES,LAYER CAKE MIX,18.25 OZ
858425,2287,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,FASTENERS, 
858439,876,NUTRITION,National,DRIED FRUIT,RAISINS,24 OZ
858450,1719,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,8 OZ
858454,1660,DRUG GM,National,MAGAZINE,MUSIC-MAGAZINE, 
858469,1482,GROCERY,National,BAKING NEEDS,BAKING NUTS,8 OZ
858478,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
858491,5408,DRUG GM,National,LAXATIVES,LAXATIVES, 
858509,1750,DRUG GM,National,FIRST AID PRODUCTS,BANDAGE/TAPE,30 CT
858514,1800,GROCERY,National,FRZN NOVELTIES/WTR ICE,CONES,4 CT
858515,1179,DRUG GM,National,IRONING AND CHEMICALS,SEWING NOTIONS,1 1/8 OZ
858537,920,GROCERY,National,FRUIT - SHELF STABLE,BERRIES CND (BLUBLKRASP),15 OZ
858553,1005,GROCERY,National,FRZN JCE CONC/DRNKS,FRZN CONC ALLIEDS OVER 50% JUI,11.5 OZ
858563,2877,MEAT,National,BEEF,CHOICE BEEF, 
858564,4925,DRUG GM,National,VITAMINS,VITAMIN - MULTIPLE COMBIN, 
858574,5005,DRUG GM,National,VITAMINS,VITAMIN - MINERALS,100 CT
858597,1898,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,PARTY SEASONAL, 
858598,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE, 
858610,361,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,15 OZ
858630,1179,GROCERY,National,SALD DRSNG/SNDWCH SPRD,SEMI-SOLID SALAD DRESSING MAY,32 OZ
858640,2472,GROCERY,National,MISC WINE,NON-ALCOHLIC WINES,750 ML
858649,869,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
858659,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,2.5 OZ
858661,1919,NUTRITION,National,SOUP,CUPS,2.5 OZ
858667,1094,MEAT-PCKGD,National,MISCELLANEOUS,PICKLES,10 OZ
858679,1849,GROCERY,National,PET CARE SUPPLIES,DOG & CAT CHEMICALS,18 OZ
858687,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE, 
858699,5014,COSMETICS,National,MAKEUP AND TREATMENT,IMPLEMENTS SETS, 
858700,69,GROCERY,Private,SNACK NUTS,VAC PAC NUTS(CANS), 
858702,69,GROCERY,Private,SPICES & EXTRACTS,SPICES & SEASONINGS,7.25 OZ
858711,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.25 OZ
858717,5967,DRUG GM,National,BOOKSTORE,HARDBACK/TRADE EVERYDAY, 
858727,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE, 
858730,69,DRUG GM,Private,DIAPERS & DISPOSABLES,BABY DIAPERS,40 CT
858732,380,GROCERY,National,DOG FOODS,CAN DOGFD GOURMET/SUPER PREM (,5.3 OZ
858733,2429,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS,FACIAL SOAPS-SCRUBS-MASKS,.6 OZ
858743,69,GROCERY,Private,EGGS,EGGS SUBSTITUTE,16 OZ
858753,2789,MEAT,National,TURKEY,TURKEY BREAST BONELESS, 
858768,5005,DRUG GM,National,VITAMINS,VITAMIN - INDIVIDUAL,100 CT
858770,69,DRUG GM,Private,BROOMS AND MOPS,SPONGES: BATH HOUSEHOLD, 
858781,1821,GROCERY,National,FRZN NOVELTIES/WTR ICE,ICE CREAM SANDWICHES,4.2 OZ
858800,69,GROCERY,Private,COFFEE,INSTANT DECAFFINATED,4 OZ
858806,5573,DRUG GM,National,GLASSES/VISION AIDS,READING GLASSES,1.25 DIOPT
858817,2575,GROCERY,National,DOMESTIC WINE,FIGHTING VARIETAL WINES,187 ML
858824,5904,DRUG GM,National,ORAL HYGIENE PRODUCTS,POWER TOOTHBRUSH/REFILLS, 
858826,1266,GROCERY,National,BAKING NEEDS,PIE FILLING MINCEMEAT GLAZES,10 OZ
858829,69,DRUG GM,Private,VITAMINS,VITAMIN - NON HERBAL SUPPLEMEN, 
858837,1933,GROCERY,National,PNT BTR/JELLY/JAMS,HONEY,16 OZ
858863,539,DRUG GM,National,CIGARETTES,CIGARETTES,986745  PK
858865,543,COSMETICS,National,BATH,BATH,16 OZ
858872,385,DRUG GM,National,HALLOWEEN,NOVELTIES, 
858892,2110,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,PT
858893,869,GROCERY,National,DRY BN/VEG/POTATO/RICE,NOODLE SIDE DISH MIXES,4.4 OZ
858897,5574,DRUG GM,National,HOME FURNISHINGS,LIGHTING ACCESSORIES, 
858900,1278,GROCERY,National,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,.87 OZ
858903,5037,DRUG GM,National,ANALGESICS,ADULT ANALGESICS, 
858910,781,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,5 OZ
858918,1046,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6 OZ
858924,1251,GROCERY,National,SOUP,CONDENSED SOUP,10.5 OZ
858933,1655,DRUG GM,National,INFANT CARE PRODUCTS,FEEDING ACCESSORIES BOTTLES, 
858948,69,PASTRY,Private,PIES,PIES: CREAM/MERINGUE,9IN/47OZ
858952,2618,SPIRITS,National,LIQUOR,SINGLE SERVE/MULTI-PK CKTLS <=,200 ML
858967,584,NUTRITION,National,RICE CAKES,LARGE - RICE CAKES,4.5 OZ
858978,2350,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,12.6 OZ
858983,69,GROCERY,Private,FACIAL TISS/DNR NAPKIN,FACIAL TISSUE & PAPER HANDKE,85 CT
858999,4102,DELI,National,SALADS/DIPS,SAL: SALSA/DIPS BULK, 
859007,2404,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,750 ML
859010,69,GROCERY,Private,BAG SNACKS,TORTILLA/NACHO CHIPS,13.5OZ
859011,2077,GROCERY,National,HISPANIC,MISC,10 OZ
859021,950,DRUG GM,National,CHARCOAL AND LIGHTER FLUID,FIRE STARTERS,1.5 LB
859026,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
859063,233,GROCERY,National,DOG FOODS,DRY DOG FOOD SUPER PREM (ONE/N,4 LB
859073,2395,GROCERY,National,MISC WINE,DESSERTS & VERMOUTH,750 ML
859075,69,GROCERY,Private,CHEESE,SHREDDED CHEESE,8 OZ
859077,1278,GROCERY,National,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,1.37 OZ
859084,1476,GROCERY,National,LAUNDRY ADDITIVES,SOIL & STAIN REMOVER,1.7 OZ
859085,6056,GARDEN CENTER,National,GARDEN CENTER,PLATINUM PERENNIALS (OUTDOOR),2 GAL
859110,2328,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,BASIC CALC, 
859114,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,12 OZ
859120,5027,DRUG GM,National,FOOT CARE PRODUCTS,FOOT CARE - MEDICATED CORN/CAL, 
859121,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
859129,121,GROCERY,National,FD WRAPS/BAGS/TRSH BG,GARBAGE KITCHEN COMPACTOR BA,45 CT
859154,1046,GROCERY,National,COLD CEREAL,KIDS CEREAL,17 OZ
859155,1566,DRUG GM,National,BROOMS AND MOPS,MISC CHEMICALS, 
859160,317,GROCERY,National,CHEESE,CREAM CHEESE,12 OZ
859161,2236,DRUG GM,National,INFANT CARE PRODUCTS,FEEDING ACCESSORIES BOTTLES, 
859172,1566,DRUG GM,National,HARDWARE SUPPLIES,CLOSET ACCESSORIES, 
859185,5959,GROCERY,National,DOMESTIC WINE,POPULAR 750ML WINES,750 ML
859191,1646,PRODUCE,National,SALAD MIX,BLENDS,12 OZ
859203,69,NUTRITION,Private,CHIPS&SNACKS,POTATO CHIPS,5 OZ
859224,69,GROCERY,Private,BAKING NEEDS,CAKE DECORS & ICING,4 OZ
859235,3256,DRUG GM,National,IN-STORE PHOTOFINISHING,ONE HOUR PROCESSING, 
859237,1777,GROCERY,National,CANNED MILK,ASEPTIC MILK & MILK DRINKS,16 OZ
859240,159,GROCERY,National,CRACKERS/MISC BKD FD,SNACK CRACKERS,45 OZ
859259,1005,GROCERY,National,PNT BTR/JELLY/JAMS,PRESERVES JAM MARMALADE,32 OZ
859275,2597,SPIRITS,National,LIQUOR,RTD COCKTAILS 750ML PLUS,1.75LTR
859276,1225,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,INSTANT BREAKFAST,17.7 OZ
859319,2339,SPIRITS,National,LIQUOR,TRADITIONAL RUM,375ML
859327,69,PASTRY,Private,BREAKFAST SWEETS,SW GDS: SW ROLLS/DAN, 
859334,69,GROCERY,Private,COCOA MIXES,HOT CHOCOLATE COCOA MIX,1.25 OZ
859335,1282,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER, 
859337,996,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BOX-CHOCOLATE,12 OZ
859338,35,DRUG GM,National,MAGAZINE,AUTOMOBILE-MAGAZINE, 
859342,1514,GROCERY,National,PET CARE SUPPLIES,SMALL ANIMAL NEEDS,32 OZ
859349,764,GROCERY,National,LAUNDRY ADDITIVES,FABRIC SOFTENER LIQUID,35 OZ
859351,4815,MEAT,National,SMOKED MEATS,HAM - BONE-IN HALF/PORT, 
859376,5032,DRUG GM,National,ANALGESICS,ADULT ANALGESICS,120CT/81MG
859386,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,8 OZ
859391,1233,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,8 OZ
859402,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE,8.2 OZ
859411,1278,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,.87 OZ
859412,1411,DRUG GM,National,HOSIERY/SOCKS,NO-NONSENSE, 
859419,2302,DRUG GM,National,HAIR CARE PRODUCTS,MISC. HAIR CARE, 
859425,2468,GROCERY,National,DOMESTIC WINE,POPULAR 1.5LT WINES, 
859426,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12 OZ
859427,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
859434,1052,DRUG GM,National,ELECTRICAL SUPPPLIES,EXTENSION CORDS, 
859435,58,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS NON-CHOCOL,10.8 OZ
859440,2060,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS,FACIAL MOISTURIZERS, 
859444,627,DRUG GM,National,CIGARS,CIGARS,532747 5PK
859445,114,GROCERY,National,DOMESTIC WINE,POPULAR 750ML WINES,750ML
859454,870,DRUG GM,National,SINUS AND ALLERGY,NASAL SPRAY AND DROPS, 
859457,1046,GROCERY,National,DRY MIX DESSERTS,MISC: CHEESECAKE MOUSSE MIXES,10.4OZ
859466,1052,DRUG GM,National,ELECTRICAL SUPPPLIES,FINISHED ELECTRICAL, 
859475,2294,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,TAPE & MAILING PRODUCTS, 
859513,69,PASTRY,Private,CAKES,CAKES: CHEESECAKE,36 OZ
859525,793,DRUG GM,National,INFANT CARE PRODUCTS,FEEDING ACCESSORIES BOTTLES,2 CT
859554,1804,GROCERY,National,BAKED BREAD/BUNS/ROLLS,DINNER ROLLS,16 OZ
859557,69,DRUG GM,Private,KITCHEN GADGETS,GADGETS/TOOLS, 
859566,69,DELI,Private,PARTY TRAYS,DELI TRAY:FRUIT AND VEGETABLE, 
859571,1278,GROCERY,National,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,2.64 OZ
859589,317,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
859592,2143,GROCERY,National,DRY NOODLES/PASTA,MACARONI DRY,16 OZ
859594,69,DRUG GM,Private,VITAMINS,VITAMIN - INDIVIDUAL, 
859605,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
859608,1054,DRUG GM,National,HAIR CARE ACCESSORIES,MISC. HAIR & BEAUTY ACCESS.,1PK
859610,3665,MEAT,National,BEEF,GRND/PATTY - SIRLOIN (90%+), 
859618,69,GROCERY,Private,SPICES & EXTRACTS,TABLE SALT POPCORN SALTICE C,26 OZ
859623,289,GROCERY,National,MISC. DAIRY,MISC DAIRY REFIGERATED,20 OZ
859629,1048,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,CHILDREN S ACTIVITY,96 CT
859651,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
859662,194,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,FRUIT SNACKS,5.4 OZ
859665,172,PASTRY,National,CAKES,CAKES: CREME/PUDDING,18 OZ
859667,1054,DRUG GM,National,HAIR CARE ACCESSORIES,HAIR BARRETTES TAILERS, 
859676,69,DRUG GM,Private,ELECTRICAL SUPPPLIES,GENERAL PURPOSE BULBS, 
859691,69,GROCERY,Private,COOKIES/CONES,TRAY PACK/CHOC CHIP COOKIES,16 OZ
859694,883,DRUG GM,National,HAIR CARE PRODUCTS,MISC. HAIR CARE,4.7 OZ
859700,2202,PRODUCE,National,HERBS,HERBS DRIED,1.58 OZ
859702,2384,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
859705,5632,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,4 OZ
859713,1660,DRUG GM,National,MAGAZINE,FITNESS&HEALTH-MAGAZINE, 
859727,2536,GROCERY,National,IMPORTED WINE,FRENCH WINES,750 ML
859730,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,SEMI-SOLID SALAD DRESSING MAY,32 OZ
859747,4925,DRUG GM,National,VITAMINS,VITAMIN - MULTIPLE COMBIN, 
859753,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW SHLFSH-OTHER,12 OZ
859759,2504,PRODUCE,Private,NUTS,PECANS SHELLED,5 OZ
859769,673,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION,12 CT
859770,69,DELI,Private,PARTY TRAYS,DELI TRAY:FRUIT AND VEGETABLE, 
859773,32,DRUG GM,National,MAGAZINE,CROSSWORDS/PUZZLES-MAGAZINE, 
859781,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,1 LB
