PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
97361,5149,GROCERY,National,SOFT DRINKS,ENERGY DRINK,8.3 OZ
97413,981,DRUG GM,National,HAIR CARE PRODUCTS,HAIR SETS AND GELS,20 OZ
97417,135,GROCERY,National,FRZN POTATOES,FRZN FRENCH FRIES,28 OZ
97496,1251,GROCERY,National,PASTA SAUCE,MAINSTREAM,48 OZ
97505,674,GROCERY,National,DRY NOODLES/PASTA,NOODLES DRY,12 OZ
97538,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8 OZ
97588,1011,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS, 
97659,1251,GROCERY,National,SOUP,CONDENSED SOUP,10 3/4 OZ
97667,908,GROCERY,National,MISC. DAIRY,REFRIGERATED MEXICAN PRODUCTS,8.5 OZ
97715,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,16 OZ
97730,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
97773,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
97803,1377,GROCERY,National,CONDIMENTS/SAUCES,HOT MUSTARD/SPECIALTY MUSTAR,12 OZ
97935,1646,PRODUCE,National,SALAD MIX,REGULAR GARDEN,3 LB
97960,516,GROCERY,National,MARGARINES,MARGARINE: TUBS AND BOWLS,24 OZ
97963,1251,GROCERY,National,CANNED JUICES,OTHER CITRUS JUICES (50% AND U,64 OZ
97991,407,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
98090,2296,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,22.5 OZ
98098,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,12.5 OZ
98115,1136,DRUG GM,National,INSECTICIDES,ANT AND ROACH, 
98133,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN GRILLED PORTIONS,6.3 OZ
98173,1052,DRUG GM,National,ELECTRICAL SUPPPLIES,DIY ELECTRICAL, 
98223,1232,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ
98290,1138,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,10.6 OZ
98293,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
98340,236,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED SPECILATY ROLLS,12.4 OZ
98354,942,GROCERY,National,CONDIMENTS/SAUCES,HOT SAUCE,5 OZ
98382,69,GROCERY,Private,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 OZ
98395,638,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN CREAM PIES,24 OZ
98398,1094,GROCERY,National,SPICES & EXTRACTS,CROUTONS SALAD TOPPERS BREAD,3 OZ
98408,69,GROCERY,Private,FRZN FRUITS,FROZEN FRUIT,12 OZ
98418,691,GROCERY,National,HISPANIC,MEXICAN SAUCESSALSAPICANTEE,16 OZ
98455,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9 OZ
98464,69,PRODUCE,Private,CARROTS,CARROTS BAGGED,BD    2 LB
98614,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
98696,418,GROCERY,National,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,9.5 OZ
98720,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
98857,439,GROCERY,National,FRZN ICE,ICE - CRUSHED/CUBED,7 LB
98878,1646,PRODUCE,National,SALAD MIX,REGULAR GARDEN,6 OZ
98894,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,20 OZ
98976,638,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN CREAM PIES,24 OZ
99052,1225,GROCERY,National,CANNED MILK,CANNED MILK,12 OZ
99089,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
99090,1277,DRUG GM,National,SPRING/SUMMER SEASONAL,DISPOSABLE FOILWARE,2 CT
99103,1441,PRODUCE,National,PROCESSED,DRESSINGS,12 OZ
99157,2075,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,SCHOOL PAPER,108 CT
99159,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
99172,1277,DRUG GM,National,SPRING/SUMMER SEASONAL,DISPOSABLE FOILWARE,2 CT
99230,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,2 CT/9 OZ
99264,1138,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
99340,1446,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
99401,544,GROCERY,National,BAG SNACKS,BAGGED CHEESE SNACKS,9.5 OZ
99514,1515,NUTRITION,National,CEREAL/BREAKFAST,CEREAL - COLD,12 OZ
99596,1646,PRODUCE,National,SALAD MIX,BLENDS,8 OZ
99646,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
99676,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
99737,1107,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,10 OZ
99835,407,GROCERY,National,FRUIT - SHELF STABLE,PEACHES,15.25 OZ
99846,69,GROCERY,Private,MILK BY-PRODUCTS,AEROSOL TOPPINGS,7 OZ AEROS
99862,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
99875,1441,PRODUCE,National,PROCESSED,DIPS,13 OZ
99913,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
100043,1251,GROCERY,National,SOUP,CONDENSED SOUP,11.5 OZ
100156,69,GROCERY,Private,BUTTER,BUTTER,16 OZ
100159,720,DRUG GM,National,SHAVING CARE PRODUCTS,SHAVE CREAMS AND POWDERS,14.75 OZ
100186,2092,MEAT-PCKGD,National,MISCELLANEOUS,SALADS,32 OZ
100189,1792,GROCERY,National,BAKING MIXES,MUFFIN & CORN BREAD MIX,7 OZ
100208,1089,MEAT-PCKGD,National,LUNCHMEAT,HAM,5 OZ
100232,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
100282,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
100378,69,MEAT-PCKGD,Private,DINNER SAUSAGE,FRESH,16 OZ
100384,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ
100389,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,.5 LTR
100391,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
100454,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,2 CT/9 OZ
100455,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,2 CT/9 OZ
100492,194,GROCERY,National,DINNER MXS:DRY,SKILLET DINNERS,5.6 OZ
100505,1225,GROCERY,National,DOG FOODS,CAN DOGFD GOURMET/SUPER PREM (,12/5.5 OZ
100512,1765,GROCERY,National,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1/2 GAL
100639,890,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,19 OZ
100662,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.5 OZ
100665,2147,GROCERY,National,ICE CREAM/MILK/SHERBTS,SUPER PREMIUM PINTS,16 OZ
100788,988,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,13 OZ
100794,159,GROCERY,National,COOKIES/CONES,PREMIUM COOKIES (EX: PEPPERIDG,7.5 OZ
100862,1487,GROCERY,National,YOGURT,YOGURT MULTI-PACKS,24 OZ
100895,1515,NUTRITION,National,CEREAL/BREAKFAST,CEREAL - COLD,12 OZ
100896,1882,GROCERY,National,BAKED BREAD/BUNS/ROLLS,PREMIUM BREAD,24 OZ
100946,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.5 OZ
101108,2217,GROCERY,National,HISPANIC,AUTHENTIC SAUCES SALSA PICAN,5 OZ
101154,557,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MEAT ALTERNATIVES,9 OZ
101237,1075,GROCERY,National,CRACKERS/MISC BKD FD,SNACK CRACKERS,12 OZ
101280,1968,DRUG GM,National,MAGAZINE,AUTOMOBILE-MAGAZINE, 
101323,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
101345,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
101364,673,PRODUCE,National,APPLES,APPLES GRANNY SMITH (BULK&BAG),3-LB BAG
101414,1728,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
101420,69,GROCERY,Private,BUTTER,BUTTER,1 LB
101438,177,DRUG GM,National,BABY FOODS,BABY FOOD CEREALS,8 OZ
101446,693,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,12 OZ
101497,673,PRODUCE,National,APPLES,APPLES GALA (BULK&BAG),3 LB
101523,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
101531,1755,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,17.2 OZ
101571,544,GROCERY,National,BAG SNACKS,CORN CHIPS,15 OZ
101584,560,GROCERY,National,MARGARINES,MARGARINE  STICK,16 OZ
101646,1684,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,WRITING INSTRUMENTS,2 CT
101648,785,GROCERY,National,PAPER HOUSEWARES,PLASTIC/HEAVY PAPER PREM PLATE,15 CT
101677,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11 OZ
101697,1572,PRODUCE,National,HERBS,GARLIC JAR,4 OZ
101722,1755,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,15.1 OZ
101723,1755,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,17.6 OZ
101775,794,GROCERY,National,FRZN BREAKFAST FOODS,WAFFLES/PANCAKES/FRENCH TOAST,17.2 OZ
101785,1039,GROCERY,National,FROZEN PIZZA,PIZZA/ECONOMY,10.5 OZ
101885,1728,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
101922,317,GROCERY,National,CHEESE,SHREDDED CHEESE,AB    8 OZ
101955,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
101965,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,10 OZ
101973,764,GROCERY,National,LAUNDRY DETERGENTS,POWDER LAUNDRY DETERGENT,40 LOADS
101976,1844,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN. TAMPONS,40 CT
101999,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,7.6 OZ
102018,69,GROCERY,Private,BUTTER,BUTTER,16 OZ
102054,2142,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED BAGELS,17.1 OZ
102222,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
102278,1722,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,22.85 OZ
102296,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,FRZN GRILLED PORTIONS,7.6 OZ.
102303,1251,GROCERY,National,FRZN BREAKFAST FOODS,FRZN BREAKFAST ENTREES/SANDWIC,5.25 OZ
102357,1251,GROCERY,National,SOUP,CONDENSED SOUP,10.5 OZ
102365,1722,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,20 OZ
102417,194,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,18 OZ
102434,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES,4 OZ
102514,1487,GROCERY,National,YOGURT,YOGURT MULTI-PACKS,24 OZ
102527,586,GROCERY,National,COOKIES/CONES,VANILLA WAFER/KIDS COOKIES,12 OZ
102566,1569,DRUG GM,National,COOKWARE & BAKEWARE,METAL BAKEWARE, 
102582,1662,GROCERY,National,DRY NOODLES/PASTA,NOODLES DRY,12 OZ
102838,1621,GROCERY,National,BAKING NEEDS,CAKE DECORS - BIRTHDAY CANDLES,24 CT
102901,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
102969,2257,PRODUCE,National,CARROTS,CARROTS BAGGED,3 LB
103011,794,GROCERY,National,COLD CEREAL,ADULT CEREAL,25.5 OZ
103065,544,GROCERY,National,HISPANIC,MEXICAN SEASONING MIXES,1.25 OZ
103133,1071,GROCERY,National,FRZN BREAKFAST FOODS,FRZN BREAKFAST ENTREES/SANDWIC,4 CT/9 OZ
103173,194,GROCERY,National,DINNER MXS:DRY,SKILLET DINNERS,5.5 OZ
103272,544,GROCERY,National,BAG SNACKS,BAGGED CHEESE SNACKS,9.5 OZ
103326,560,GROCERY,National,MARGARINES,MARGARINE: SQUEEZE,12 OZ
103450,1646,PRODUCE,National,SALAD MIX,BLENDS,12 OZ
103467,1441,PRODUCE,National,PROCESSED,DIPS,15.5 OZ
103481,2274,TRAVEL & LEISUR,National,APPLES,APPLES OTHER (BULK&BAG),12 OZ
103568,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
103594,1205,DRUG GM,National,CHARCOAL AND LIGHTER FLUID,MATCHES,10/32 CT
103601,857,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,11.5 OZ
103631,69,GROCERY,Private,MARGARINES,MARGARINE: TUBS AND BOWLS,45 OZ
103675,1578,DRUG GM,National,MAGAZINE,HOME PLANS-MAGAZINE, 
103698,720,DRUG GM,National,ORAL HYGIENE PRODUCTS,ORAL HYGIENE BRUSHES, 
103705,2034,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,3-3.5 OZ
103770,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,2 CT/9 OZ
103810,1755,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,16.55 OZ
103812,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
103816,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
103842,1277,DRUG GM,National,DISPOSIBLE FOILWARE,DISPOSABLE FOILWARE,2 CT
103857,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
103883,1251,GROCERY,National,SOUP,CONDENSED SOUP,10.5 OZ
103998,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,16 OZ
104158,673,FLORAL,National,FLORAL-FRESH CUT,ROSE BOUQUET, 
104179,1094,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,8 OZ
104220,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
104354,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9.9 OZ
104378,1377,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
104401,764,GROCERY,National,LAUNDRY DETERGENTS,POWDER LAUNDRY DETERGENT,40 LOADS
104546,544,GROCERY,National,BAG SNACKS,BAGGED CHEESE SNACKS,11 OZ
104548,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,17 OZ
104625,2289,DRUG GM,National,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,1.8 OZ
104681,794,GROCERY,National,FRZN BREAKFAST FOODS,WAFFLES/PANCAKES/FRENCH TOAST,17.6 OZ
104777,529,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,12 CT
104803,1063,DRUG GM,National,AUDIO/VIDEO PRODUCTS,AGE RESTRICTED DVD S, 
104867,2034,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,10.5 OZ
104931,827,GROCERY,National,CANNED JUICES,PINEAPPLE JUICE (OVER 50% JUIC,46 OZ
104973,1329,GROCERY,National,DRY BN/VEG/POTATO/RICE,RICE - DRY BAG AND BOX,32 OZ
105146,407,GROCERY,National,FRUIT - SHELF STABLE,PINEAPPLE,15.25 OZ
105237,317,GROCERY,National,CHEESE,SHREDDED CHEESE,AB    8 OZ
105246,332,DRUG GM,National,CANDLES/ACCESSORIES,CAKES: CNDLES/RETL ACCSS,2 IN
105255,1377,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
105289,544,GROCERY,National,BAG SNACKS,BAGGED CHEESE SNACKS,9.5 OZ
105358,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,32 OZ
105408,69,GROCERY,Private,FD WRAPS/BAGS/TRSH BG,FREEZER BAGS,15 CT
105460,1573,DRUG GM,National,CANDY - PACKAGED,MISCELLANEOUS CANDY (INCLUDING,8 OZ
105464,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
105511,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
105512,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
105520,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,20 OZ
105544,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
105599,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
105729,1039,GROCERY,National,FROZEN PIZZA,PIZZA/ECONOMY,11.5 OZ
105730,1984,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,15 OZ
105877,2289,DRUG GM,National,CANDY - CHECKLANE,MINTS CANDY & BREATH (NOT LIF,.92 OZ
105910,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,28 OZ
105974,2146,GROCERY,National,FACIAL TISS/DNR NAPKIN,PAPER NAPKINS,40 CT
106013,337,PASTRY,National,COOKIES,COOKIES: PARTY,13 OZ
106018,1083,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,16 OZ
106115,1322,GROCERY,National,CONDIMENTS/SAUCES,STEAK & WORCHESTER SAUCE,5 OZ
106153,794,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,23 OZ
106244,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,6 OZ
106293,864,GROCERY,National,MARGARINES,MARGARINE: TUBS AND BOWLS,8 OZ
106340,317,GROCERY,National,CHEESE,IWS SINGLE CHEESE,12 OZ
106373,1448,GROCERY,National,CAT LITTER,CONVENTIONAL LITTER,10 LB
106376,458,GROCERY,National,FD WRAPS/BAGS/TRSH BG,FREEZER BAGS,10 CT/GAL
106377,560,GROCERY,National,MARGARINES,MARGARINE  STICK,16 OZ
106380,693,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,12 OZ
106388,1485,GROCERY,National,FROZEN BREAD/DOUGH,FRZN GARLIC BREAD/TOAST/STICKS,13.5 OZ
106402,69,GROCERY,Private,COLD CEREAL,KIDS CEREAL,14 OZ
106433,1276,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
106438,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,15 OZ
106553,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
106561,2143,GROCERY,National,DRY NOODLES/PASTA,MACARONI DRY,16 OZ
106589,1722,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,22.5 OZ
106627,1722,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,21.6 OZ
106667,1646,PRODUCE,National,SALAD MIX,SALAD SPINACH,6 OZ
106668,1277,DRUG GM,National,SPRING/SUMMER SEASONAL,DISPOSABLE FOILWARE, 
106722,1916,GROCERY,National,BAKED BREAD/BUNS/ROLLS,MEXICAN SOFT TORTILLAS AND WRA,20 OZ
106725,843,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14.5 OZ
106786,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC ONIONS,3-LB BAG
106800,794,GROCERY,National,FRZN BREAKFAST FOODS,WAFFLES/PANCAKES/FRENCH TOAST,29.6 OZ
106817,1083,GROCERY,National,VEGETABLES - SHELF STABLE,BEETS,16 OZ
106822,1138,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
106860,1075,GROCERY,National,COOKIES/CONES,SANDWICH COOKIES,18 OZ
106892,1557,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
106929,159,GROCERY,National,COOKIES/CONES,PREMIUM COOKIES (EX: PEPPERIDG,6.25 OZ
106945,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,13 OZ
106963,2109,GROCERY,National,CHEESE,MISCELLANEOUS CHEESE,16 OZ
106987,693,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,12 OZ
106989,1446,GROCERY,National,VEGETABLES - SHELF STABLE,MIXED VEGETABLES,15.25 OZ
107023,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.5 OZ
107051,2235,PASTRY,National,BREAD,BREAD:SAVORY/SPECIALTY, 
107070,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
107157,1318,GROCERY,National,PICKLE/RELISH/PKLD VEG,PICKLES,16 OZ
107206,236,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED BISCUITS REGULAR,16.3 OZ
107232,1804,GROCERY,National,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,11 OZ
107254,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.6 OZ
107266,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.6 OZ
107314,769,DRUG GM,National,BOOKSTORE,PAPERBACK BOOKS, 
107358,2236,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN.NAPKINS,18 CT
107381,1138,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
107467,69,GROCERY,Private,BAKING NEEDS,MARSHMALLOW CREME,7 OZ
107528,1885,PASTRY,National,BREAD,BREAD:SWEET/BREAKFAST,16 OZ
107535,2092,MEAT-PCKGD,National,MISCELLANEOUS,SALADS,12 OZ
107568,317,GROCERY,National,CHEESE,IWS SINGLE CHEESE,16 OZ
107598,794,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,12 OZ
107792,1251,GROCERY,National,SOUP,CONDENSED SOUP,10 3/4 OZ
107810,595,GROCERY,National,BATH TISSUES,TOILET TISSUE, 
107837,418,GROCERY,National,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,12 OZ
107896,1091,GROCERY,National,BLEACH,LIQUID BLEACH,96 OZ
108045,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
108058,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
108231,1603,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
108298,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,6 OZ
108404,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT COCKTAIL FRUIT SALAD,15 1/4 OZ
108514,1787,DRUG GM,National,MAGAZINE,GARDEN-MAGAZINE, 
108527,1075,GROCERY,National,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),16 OZ
108542,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,6 PK/8 OZ
108623,97,DRUG GM,National,SHAVING CARE PRODUCTS,MENS HAIR SPRAYS/TONICS/CREAMS, 
108630,1604,GROCERY,National,HISPANIC,MEXICAN SAUCESSALSAPICANTEE,9 OZ
108633,584,GROCERY,National,DOG FOODS,DOG TREATS (SOFT TREATS),12 OZ
108646,450,NUTRITION,National,REFRIGERATED,SOY/RICE MILK,64 OZ
108705,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
108728,2246,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,SCHOOL SUPPLIES, 
108766,1469,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS NON-CHOCOL,14 OZ
108780,1075,GROCERY,National,CRACKERS/MISC BKD FD,MULTI-PACK CRACKERS,12 OZ
108795,673,PRODUCE,National,APPLES,APPLES OTHER (BULK&BAG),3-LB BAG
108889,69,MEAT-PCKGD,Private,LUNCHMEAT,POULTRY,1 LB
108961,1352,DRUG GM,National,IRONING AND CHEMICALS,CARPET CLEANERS,2.5 LTR
109030,1804,GROCERY,National,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,11 OZ
109081,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,20 OZ
109134,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9.5 OZ
109347,2296,DRUG GM,National,HAIR CARE PRODUCTS,SHAMPOO,22.5 OZ
109601,936,GROCERY,National,MOLASSES/SYRUP/PANCAKE MIXS,PANCAKE MIXES,28 OZ
109645,1046,GROCERY,National,COFFEE,GROUND COFFEE,39 OZ
109746,738,GROCERY,National,MISC. DAIRY,REFRIG PIZZA&INGRED  N/MEAT DE,3 CT
109768,1230,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,14 OZ
109795,1225,DRUG GM,National,INFANT FORMULA,INFANT FORMULA MILK BASE,13 OZ
109807,1603,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
109854,1569,DRUG GM,National,COOKWARE & BAKEWARE,METAL BAKEWARE, 
109877,1984,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,17.15 OZ
110028,523,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN FRUIT PIES  & COBBLERS,37 OZ
110146,1046,GROCERY,National,BAKING NEEDS,COOKING CHOCOLATE (EX SMI-SWT),8 OZ
110154,1527,GROCERY,National,HISPANIC,ORIENTAL VEGETABLES,8 OZ
110183,754,GROCERY,National,PASTA SAUCE,MAINSTREAM,45 OZ PET
110198,781,GROCERY,National,MEAT - SHELF STABLE,LUNCHEON MEAT,12 OZ
110217,397,GROCERY,National,FROZEN CHICKEN,FRZN BREADED PREPARED CHICK,4 LB
